id,species,common_name,category,mean_lai,lai_min,lai_max,measurement_count,pft,canopy_form,climate,deciduous,tier,tier_source,sources,notes
111985,Juniperus monosperma,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111986,Juniperus gaussenii,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111987,Juniperus osteosperma,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111988,Juniperus deltoides,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111989,Juniperus pingii,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111990,Juniperus communis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111991,Juniperus pyriformis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111992,Juniperus przewalskii,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111993,Juniperus cedrus,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111994,Juniperus flaccida,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111995,Juniperus blancoi,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111996,Juniperus rigida,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111997,Juniperus pseudosabina,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111998,Juniperus arizonica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
111999,Juniperus excelsa,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112000,Juniperus canariensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112001,Juniperus virginiana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112002,Juniperus coxii,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112003,Juniperus comitana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112004,Juniperus chinensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112005,Juniperus semiglobosa,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112006,Juniperus brevifolia,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112007,Juniperus monticola,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112008,Juniperus navicularis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112009,Juniperus martinezii,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112010,Juniperus turbinata,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112011,Juniperus jaliscana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112012,Juniperus serawschanica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112013,Juniperus saltillensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112014,Juniperus californica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112015,Juniperus standleyi,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112016,Juniperus polycarpos,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112017,Juniperus saltuaria,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112018,Juniperus horizontalis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112019,Juniperus foetidissima,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112020,Juniperus ashei,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112021,Juniperus saxicola,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112022,Juniperus oxycedrus,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112023,Juniperus hybr,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112024,Juniperus procumbens,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112025,Juniperus taxifolia,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112026,Juniperus scopulorum,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112027,Juniperus erectopatens,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112028,Juniperus formosana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112029,Juniperus thurifera,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112030,Juniperus spec.,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112031,Juniperus gracilior,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112032,Juniperus bermudiana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112033,Juniperus microsperma,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112034,Juniperus deppeana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112035,Juniperus morrisonicola,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112036,Juniperus tsukusiensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112037,Juniperus sibirica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112038,Juniperus conferta,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112039,Juniperus davurica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112040,Juniperus oblonga,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112041,Juniperus souliei,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112042,Juniperus tairukouensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112043,Juniperus media,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112044,Juniperus gigantea,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112045,Juniperus dimorpha,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112046,Juniperus henryana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112047,Juniperus jarkendensis,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112048,Juniperus gamboana,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112049,Juniperus houhstetteri,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112050,Juniperus plochyderma,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112051,Juniperus aquatica,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112052,Juniperus intermedia,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
112053,Juniperus lycia,,Tree,5.0,2.5,9.0,0,TeNE,columnar,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Cupressaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Juniperus GBIF accepted species. PFT: TeNE. Urban LAI may differ from natural conditions.
