id,species,accepted_name,gbif_taxon_key,family,order,common_name,growth_form,landscape_category,leaf_phenology,native_region,native_koppen,lai_mean,lai_min,lai_max,lai_sd,lai_n,lai_method,lai_context,lai_measurement_koppen,pft,tier,tier_source,urban_context,sources,notes,entry_date,data_version,ai_assisted,ai_model
19685,Pseuderanthemum incisum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19686,Pseuderanthemum inclusum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19687,Pseuderanthemum interruptum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19688,Pseuderanthemum katangense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19689,Pseuderanthemum kewense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19690,Pseuderanthemum kingii,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19691,Pseuderanthemum lanceophyllum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19692,Pseuderanthemum lanceum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19693,Pseuderanthemum latifolium,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19694,Pseuderanthemum laxiflorum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19695,Pseuderanthemum leiophyllum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19696,Pseuderanthemum leonardii,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19697,Pseuderanthemum leptorhachis,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19698,Pseuderanthemum leptostachys,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19699,Pseuderanthemum leptostachyum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19700,Pseuderanthemum liesneri,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19701,Pseuderanthemum lilacinum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19702,Pseuderanthemum longistylum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19703,Pseuderanthemum loyaltyense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19704,Pseuderanthemum macgregorii,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19705,Pseuderanthemum maculatum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19706,Pseuderanthemum maguirei,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19707,Pseuderanthemum malabaricum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19708,Pseuderanthemum malaccense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19709,Pseuderanthemum metallicum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19710,Pseuderanthemum micranthum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19711,Pseuderanthemum microcarpum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19712,Pseuderanthemum orientalis,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19713,Pseuderanthemum pacificum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19714,Pseuderanthemum palatiferum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19715,Pseuderanthemum pihuamoense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19716,Pseuderanthemum pittieri,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19717,Pseuderanthemum poilanei,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19718,Pseuderanthemum polyanthum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19719,Pseuderanthemum potamophilum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19720,Pseuderanthemum pseudovelutinum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19721,Pseuderanthemum pubescens,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19722,Pseuderanthemum pumilum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19723,Pseuderanthemum racemosum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19724,Pseuderanthemum reticulatum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19725,Pseuderanthemum riedelianum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19726,Pseuderanthemum selangorense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19727,Pseuderanthemum seticalyx,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19728,Pseuderanthemum siamense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19729,Pseuderanthemum sneidernii,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19730,Pseuderanthemum sorongense,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19731,Pseuderanthemum spec.,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19732,Pseuderanthemum standleyi,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19733,Pseuderanthemum stenosiphon,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19734,Pseuderanthemum stenostachyum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19735,Pseuderanthemum subauriculatum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19736,Pseuderanthemum subviscosum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19737,Pseuderanthemum sylvestre,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19738,Pseuderanthemum teijsmannii,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
19739,Pseuderanthemum tenellum,,,,,,shrub,Shrub,evergreen,,"Af,Am,Aw",2.5,1.0,4.5,,0,PFT-inferred,inferred,,TrES,4,PFT_Mean_GBIF,UNKNOWN,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Acanthaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Pseuderanthemum GBIF accepted species. PFT: TrES. Urban LAI may differ from natural conditions.,2026-05-25,1.0.0,TRUE,claude-sonnet-4-6
